,Unnamed: 0,group,file,guid_count,body
6839,944,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\11. Ноябрь\30.11.2019\Сводка СМГ по Обустройству_Евракор_30.11.2019 (проект 866).xlsb,1,['идентификатор guid ']
6840,946,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\11. Ноябрь\30.11.2019\Сводка СМГ по Обустройству_СтройПроектСервис_30.11.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
6841,853,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\7. Июль\31.07.2018\Сводка_СМГ_ обустройство АРГОС 31.07.2018(Проект 866).xlsb,1,['идентификатор guid ']
6842,852,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\7. Июль\31.07.2018\Сводка_СМГ_ обустройство АРГОС 31.07.2018(Проект 853).xlsb,1,['id']
6843,851,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\7. Июль\31.07.2018\Сводка_СМГ_ обустройство АРГОС 31.07.2018(Проект 29-16).xlsb,1,['идентификатор guid ']
6844,749,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМГ по обустройству_Премьерстрой_31.03.2018 (проект 866).xlsb,1,['идентификатор guid ']
6845,750,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМГ по Обустройству_ТИК_31.03.2018 (проект 29_16).xlsb,1,['идентификатор guid ']
6846,751,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМР Вега-Траст ОБП ВЖК 31.03.2018.xlsb,1,['идентификатор guid ']
6847,752,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМР Инжиниринг ВЖК ПРП 31.03.2018.xlsb,1,['идентификатор guid ']
6848,753,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМР ОБП ВЖК МНГИ 31.03.2018.xlsb,1,['идентификатор guid ']
6849,757,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМР ПремьерСтрой ОБП ВЖК 31.03.2018.xlsb,1,['идентификатор guid ']
6850,758,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМР ПремьерСтрой ППиТБО 31.03.2018.xlsb,1,['идентификатор guid ']
6851,759,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка_СМГ_ обустройство АРГОС-31.03.2018 (3-я очередь, 29-16).xlsb",1,['идентификатор guid ']
6852,760,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка_СМГ_ обустройство АРГОС-31.03.2018 (853 проект).xlsb,1,['id']
6853,761,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка_СМГ_ обустройство АРГОС-31.03.2018 (866 проект).xlsb,1,['идентификатор guid ']
6854,762,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка_СМР_энергетика_Премьерстрой_31.03.2018 (Проект 29-16).xlsb,1,['идентификатор guid ']
6855,763,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка_СМР_энергетика_Премьерстрой_31.03.2018 (Проект 853).xlsb,1,['индефикаторguid']
6856,764,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка_СМР_энергетика_Премьерстрой_31.03.2018 (Проект 866).xlsb,1,['идентификатор guid ']
6857,767,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка СМГ по Обустройству_Евракор_30.04.2018 (проект 2916).xlsb,1,['идентификатор guid ']
6858,768,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка СМГ по Обустройству_Евракор_30.04.2018 (проект 866).xlsb,1,['идентификатор guid ']
6859,769,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка СМГ по Обустройству_Премьерстрой_30.04.2018 (проект 866).xlsb,1,['идентификатор guid ']
6860,770,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка СМГ по проекту КС с УПГ_Премьерстрой_30.04.18.xlsb,1,['идентификатор guid ']
6861,778,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка СМР ПремьерСтрой ППиТБО 30.04.2018.xlsb,1,['идентификатор guid ']
6862,779,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка СМР энергетика _Евракор_30.04.2018.xlsb,1,['идентификатор guid ']
6863,780,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка_СМГ_ обустройство АРГОС-30.04.2018 (3-я очередь, 29-16).xlsb",1,['идентификатор guid ']
6864,781,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка_СМГ_ обустройство АРГОС-30.04.2018 (853 проект).xlsb,1,['id']
6865,748,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМГ по обустройству_Евракор_31.03.2018 (проект 866).xlsb,1,['идентификатор guid ']
6866,782,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\4. Апрель\30.04.2018\Сводка_СМР_энергетика_Премьерстрой_30.04.2018 (Проект 1376П).xlsb,1,['идентификатор guid ']
6867,747,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\3. Март\Сводки СМР за 31.03.2018\Сводка СМГ по обустройству_Евракор_31.03.2018 (проект 29_16).xlsb,1,['идентификатор guid ']
6868,741,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка_СМР_энергетика_Премьерстрой_28.02.2018 (Проект 866).xlsb,1,['идентификатор guid ']
6869,712,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ_энергетика Премьерстрой_28.12.2018 (проект 1376)..xlsb,1,['идентификатор guid ']
6870,713,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ_энергетика Премьерстрой_28.12.2018 (проект 2916)..xlsb,1,['идентификатор guid ']
6871,714,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ_энергетика Премьерстрой_28.12.2018 (проект 866)..xlsb,1,['идентификатор guid ']
6872,715,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМР МНГИ База ГСМ, 2,3 этап 28.12.2018.xlsb",1,['идентификатор guid ']
6873,719,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМР ПремьерСтрой ОБП РЭБ СП УЭЦН 28.12.2018.xlsb,1,['идентификатор guid ']
6874,720,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМР ПремьерСтрой ППиТБО 28.12.2018.xlsb,1,['идентификатор guid ']
6875,721,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка_СМГ_ обустройство АРГОС 28.12.2018 (проект 1376).xlsb,1,['идентификатор guid ']
6876,722,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка_СМГ_ обустройство АРГОС 28.12.2018 (проект 29-16).xlsb,1,['идентификатор guid ']
6877,723,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка_СМГ_ обустройство АРГОС 28.12.2018 (проект 853).xlsb,1,['id']
6878,724,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка_СМГ_ обустройство АРГОС 28.12.2018 (проект 866).xlsb,1,['идентификатор guid ']
6879,725,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка_СМГ_ обустройство АРГОС 28.12.2018 (фаза-2 К301).xlsb,1,['идентификатор guid ']
6880,727,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка СМГ по обустройству_Евракор_28.02.2018 (проект 29_16).xlsb,1,['идентификатор guid ']
6881,728,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка СМГ по обустройству_Евракор_28.02.2018 (проект 866).xlsb,1,['идентификатор guid ']
6882,729,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка СМГ по обустройству_Премьерстрой_28.02.2018 (проект 866).xlsb,1,['идентификатор guid ']
6883,730,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка СМГ по Обустройству_ТИК_28.02.2018 (проект 29_16).xlsb,1,['идентификатор guid ']
6884,735,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка СМР ПремьерСтрой ППиТБО 28.02.2018.xlsb,1,['идентификатор guid ']
6885,736,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка_СМГ_ обустройство АРГОС-28.02.2018 (3-я очередь, 29-16).xlsb",1,['идентификатор guid ']
6886,737,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка_СМГ_ обустройство АРГОС-28.02.2018 (853 проект).xlsb,1,['id']
6887,738,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка_СМГ_ обустройство АРГОС-28.02.2018 (866 проект).xlsb,1,['идентификатор guid ']
6888,739,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка_СМР_энергетика_Премьерстрой_28.02.2018 (Проект 29-16).xlsb,1,['идентификатор guid ']
6889,740,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\2. Февраль\Сводки СМР за 28.02.2018\Сводка_СМР_энергетика_Премьерстрой_28.02.2018 (Проект 853).xlsb,1,['индефикаторguid']
